year,month,day,title,file
2021,07,02,Palestinians defy ‘precursor to mass displacements’,data_in/articles\2021-07-02_4466.txt
2021,07,02,Israeli air raids target Gaza for third time since May ceasefire,data_in/articles\2021-07-02_4467.txt
2021,07,03,Israeli army fatally shoots Palestinian man in occupied West Bank,data_in/articles\2021-07-03_4464.txt
2021,07,04,Israel arrests Palestinian rights lawyer after anti-Abbas protest,data_in/articles\2021-07-04_4463.txt
2021,07,06,Israeli government fails to extend controversial Citizenship Law,data_in/articles\2021-07-06_4462.txt
2021,07,07,Palestinian community in West Bank demolished for seventh time,data_in/articles\2021-07-07_4460.txt
2021,07,07,Israeli bombardment severely weakened Gaza economy: Report,data_in/articles\2021-07-07_4461.txt
2021,07,08,Contentious ‘Jewish state law’ upheld by Israeli court,data_in/articles\2021-07-08_4456.txt
2021,07,08,"Jordan, Israel agree to water deal; more West Bank trade",data_in/articles\2021-07-08_4457.txt
2021,07,08,The draconian law used by Israel to steal Palestinian land,data_in/articles\2021-07-08_4458.txt
2021,07,08,Israel demolishes family home of suspected Palestinian attacker,data_in/articles\2021-07-08_4459.txt
2021,07,09,Israeli forces open fire on Palestinians; hundreds wounded,data_in/articles\2021-07-09_4454.txt
2021,07,09,Israeli settlements amount to ‘war crime’: UN expert,data_in/articles\2021-07-09_4455.txt
2021,07,11,Palestinian minister withdraws threat to quit over activist death,data_in/articles\2021-07-11_4453.txt
2021,07,12,Palestinians demand release of jailed MP for daughter’s funeral,data_in/articles\2021-07-12_4451.txt
2021,07,12,Hope for fractured Palestinian families as Israel law ends,data_in/articles\2021-07-12_4452.txt
2021,07,13,Israeli PM wants Gaza foreign aid run through vouchers: Minister,data_in/articles\2021-07-13_4450.txt
2021,07,14,Israel and Hamas: Anatomy of a Prisoner Exchange,data_in/articles\2021-07-14_4449.txt
2021,07,15,Palestine runs dry: ‘Our water they steal and sell to us’,data_in/articles\2021-07-15_4448.txt
2021,07,18,Palestinians condemn ‘raiding’ of Al-Aqsa by Israeli forces,data_in/articles\2021-07-18_4446.txt
2021,07,18,"Debt and trauma as Israel destroys Palestinian homes, businesses",data_in/articles\2021-07-18_4447.txt
2021,07,19,Israel-Palestine conflict looms large as Biden meets Jordan King,data_in/articles\2021-07-19_4444.txt
2021,07,19,Israeli police clear Al-Aqsa worshippers for Jewish visitors,data_in/articles\2021-07-19_4445.txt
2021,07,20,"Israel will ‘act aggressively’ over Ben & Jerry’s ban, PM says",data_in/articles\2021-07-20_4443.txt
2021,07,22,"Ex-UN rights chief to lead probe into Israeli, Palestinian abuses",data_in/articles\2021-07-22_4442.txt
2021,07,23,Dozens of Palestinians hurt in confrontations with Israeli forces,data_in/articles\2021-07-23_4440.txt
2021,07,23,Can Israel criminalise Ben & Jerry’s ice cream in the US?,data_in/articles\2021-07-23_4441.txt
2021,07,24,Palestinian protester shot by Israeli army dies: Ministry,data_in/articles\2021-07-24_4439.txt
2021,07,25,Israel halves Gaza fishing zone over incendiary balloon fires,data_in/articles\2021-07-25_4438.txt
2021,07,27,"HRW accuses Israel, Palestinians of ‘apparent war crimes’ in Gaza",data_in/articles\2021-07-27_4437.txt
2021,07,28,Israeli forces kill Palestinian man in occupied West Bank,data_in/articles\2021-07-28_4436.txt
2021,07,29,Israeli forces kill Palestinian during West Bank funeral protest,data_in/articles\2021-07-29_4435.txt
2021,07,30,Israel’s war on (‘anti-Semitic’) ice cream,data_in/articles\2021-07-30_4434.txt
2021,08,01,Ismail Haniya re-elected as leader of Palestinian group Hamas,data_in/articles\2021-08-01_4433.txt
2021,08,02,Israeli court adjourns appeal against Sheikh Jarrah expulsions,data_in/articles\2021-08-02_4429.txt
2021,08,02,Who’s afraid of Hamas summer camps?,data_in/articles\2021-08-02_4430.txt
2021,08,02,Israel Supreme Court to reach verdict on Sheikh Jarrah expulsions,data_in/articles\2021-08-02_4431.txt
2021,08,02,That time an Israeli-Palestinian ice cream feud refused to melt,data_in/articles\2021-08-02_4432.txt
2021,08,03,Florida may divest from Ben & Jerry’s parent over Israel boycott,data_in/articles\2021-08-03_4428.txt
2021,08,05,The Israeli legal system: No place for justice,data_in/articles\2021-08-05_4427.txt
2021,08,06,Israeli troops shoot dead Palestinian in occupied West Bank,data_in/articles\2021-08-06_4426.txt
2021,08,08,Students in Gaza celebrate passing final exams despite war trauma,data_in/articles\2021-08-08_4425.txt
2021,08,11,Israel and Morocco sign three deals on historic visit,data_in/articles\2021-08-11_4423.txt
2021,08,11,Palestinian journalists claim pressure by PA amid crackdown,data_in/articles\2021-08-11_4424.txt
2021,08,12,AIPAC accused of Islamophobia after attacks on Ilhan Omar,data_in/articles\2021-08-12_4422.txt
2021,08,13,Israeli forces attack worshippers at Ibrahimi Mosque in Hebron,data_in/articles\2021-08-13_4421.txt
2021,08,16,Rocket fired at Israel from Gaza; first since May assault,data_in/articles\2021-08-16_4419.txt
2021,08,16,Four Palestinians shot and killed in Israeli army raid in Jenin,data_in/articles\2021-08-16_4420.txt
2021,08,17,New Israeli plan a ‘dangerous blow to the two-state solution’,data_in/articles\2021-08-17_4418.txt
2021,08,20,"4,000 Gaza students displaced after Israel attacks",data_in/articles\2021-08-20_4417.txt
2021,08,21,"Dozens hurt as Israel raids Gaza, fires at Palestinian protesters",data_in/articles\2021-08-21_4416.txt
2021,08,22,Palestinians in Gaza pledge to defy Israel to protest at border,data_in/articles\2021-08-22_4414.txt
2021,08,22,Gaza border clashes wound 41 Palestinians,data_in/articles\2021-08-22_4415.txt
2021,08,23,Egypt closes Gaza border amid tensions with Hamas,data_in/articles\2021-08-23_4412.txt
2021,08,23,"Israeli attack on Gaza Strip ‘apparently broke the law’, HRW says",data_in/articles\2021-08-23_4413.txt
2021,08,24,Israeli troops kill Palestinian teenager in occupied West Bank,data_in/articles\2021-08-24_4410.txt
2021,08,24,Israel’s killing of Palestinian children,data_in/articles\2021-08-24_4411.txt
2021,08,25,Palestinians in Gaza resume protests against Israeli blockade,data_in/articles\2021-08-25_4408.txt
2021,08,25,Palestinian shot by Israeli army in Gaza Strip dies,data_in/articles\2021-08-25_4409.txt
2021,08,26,US Palestine solidarity activists rally against Bennett’s visit,data_in/articles\2021-08-26_4405.txt
2021,08,26,Egypt partially reopens Rafah border crossing with Gaza,data_in/articles\2021-08-26_4406.txt
2021,08,26,Palestinians in Gaza protest against Israel’s crippling blockade,data_in/articles\2021-08-26_4407.txt
2021,08,27,"Sirhan Sirhan, killer of Robert F Kennedy, recommended for parole",data_in/articles\2021-08-27_4404.txt
2021,08,28,Palestinian boy dies after being shot by Israeli forces in Gaza,data_in/articles\2021-08-28_4403.txt
2021,08,29,Israel bombs Hamas sites in Gaza after protests,data_in/articles\2021-08-29_4402.txt
2021,08,30,Israeli police officer shot at Gaza border protest dies,data_in/articles\2021-08-30_4400.txt
2021,08,30,"Palestinian president, Israeli defence minister hold rare talks",data_in/articles\2021-08-30_4401.txt
2021,09,01,Israel warns US over plan to reopen Jerusalem consulate,data_in/articles\2021-09-01_4397.txt
2021,09,01,Building materials allowed into Gaza after Israeli assault in May,data_in/articles\2021-09-01_4398.txt
2021,09,01,West Bank anger boils as Jenin becomes hotbed of resistance,data_in/articles\2021-09-01_4399.txt
2021,09,02,Israeli troops kill Palestinian during Gaza blockade protest,data_in/articles\2021-09-02_4395.txt
2021,09,02,"Leaders of Egypt, Jordan, Palestinian Authority meet in Cairo",data_in/articles\2021-09-02_4396.txt
2021,09,05,Palestinian prisoner admitted to house arrest to give birth,data_in/articles\2021-09-05_4394.txt
2021,09,06,Six Palestinians escape from high-security prison in Israel,data_in/articles\2021-09-06_4393.txt
2021,09,07,Palestine: An open-air museum of colonialism,data_in/articles\2021-09-07_4391.txt
2021,09,07,Israeli guard slept through Palestinian prisoners’ escape: Probe,data_in/articles\2021-09-07_4392.txt
2021,09,08,Palestinian families of escaped prisoners targeted by Israelis,data_in/articles\2021-09-08_4389.txt
2021,09,08,Palestinians vow to fight Israeli forces if they raid Jenin camp,data_in/articles\2021-09-08_4390.txt
2021,09,09,Israel attacks solidarity protests for escaped Palestinians,data_in/articles\2021-09-09_4388.txt
2021,09,10,Palestinian teen describes brutal Israeli settler attack,data_in/articles\2021-09-10_4386.txt
2021,09,10,Israeli police say two more Palestinian prison escapees caught,data_in/articles\2021-09-10_4387.txt
2021,09,13,Israeli firm introduces armed combat drone to patrol borders,data_in/articles\2021-09-13_4381.txt
2021,09,13,Israeli PM Bennett meets President el-Sisi in Egypt,data_in/articles\2021-09-13_4382.txt
2021,09,13,Infographic: How many Palestinians are imprisoned by Israel?,data_in/articles\2021-09-13_4383.txt
2021,09,13,What fate awaits the rearrested Palestinian prisoners?,data_in/articles\2021-09-13_4384.txt
2021,09,13,‘Can’t feel optimistic’: Gaza Palestinians struggle after Israeli offensive,data_in/articles\2021-09-13_4385.txt
2021,09,14,"Israel, Egypt leaders meet to de-escalate Gaza tensions",data_in/articles\2021-09-14_4379.txt
2021,09,14,Fears for Palestinian hunger strikers protesting imprisonment,data_in/articles\2021-09-14_4380.txt
2021,09,15,Sheikh Jarrah’s El-Kurd twins make TIME top 100 list,data_in/articles\2021-09-15_4376.txt
2021,09,15,Four Stories of Resistance,data_in/articles\2021-09-15_4377.txt
2021,09,15,‘Re-arrested Palestinian prisoner has been tortured’: Lawyer,data_in/articles\2021-09-15_4378.txt
2021,09,19,Spoons become a new symbol of Palestinian resistance,data_in/articles\2021-09-19_4375.txt
2021,09,20,Shock and pride: Palestinians react to re-arrest of ‘heroes’,data_in/articles\2021-09-20_4374.txt
2021,09,21,United Nations: Guterres warns ‘we are on the edge of an abyss’,data_in/articles\2021-09-21_4373.txt
2021,09,23,US Democrats introduce bill backing ‘end to Israel’s occupation’,data_in/articles\2021-09-23_4369.txt
2021,09,23,US House approves $1bn for Israel’s Iron Dome after uproar,data_in/articles\2021-09-23_4370.txt
2021,09,23,Israel accused of negligence as former Palestinian prisoner dies,data_in/articles\2021-09-23_4371.txt
2021,09,23,Palestinian children traumatised by Israeli home invasions,data_in/articles\2021-09-23_4372.txt
2021,09,24,Israeli troops kill Palestinian in occupied West Bank: Ministry,data_in/articles\2021-09-24_4367.txt
2021,09,24,‘Release or death’: Palestinian in Israeli jail stops medication,data_in/articles\2021-09-24_4368.txt
2021,09,25,Gaza reconstruction to start by October after $1bn pledged,data_in/articles\2021-09-25_4365.txt
2021,09,25,Abbas gives Israel ‘one year’ to leave Palestinian territory,data_in/articles\2021-09-25_4366.txt
2021,09,26,Five Palestinians killed by Israeli forces in occupied West Bank,data_in/articles\2021-09-26_4364.txt
2021,09,28,Palestinian village pledges to struggle ‘until land is returned’,data_in/articles\2021-09-28_4363.txt
2021,09,30,Israeli forces kill three Palestinians in separate incidents,data_in/articles\2021-09-30_4362.txt
2021,10,03,Israel formally charges six recaptured Palestinian prisoners,data_in/articles\2021-10-03_4361.txt
2021,10,04,October 2000 vs May 2021: How Palestinians defied fragmentation,data_in/articles\2021-10-04_4360.txt
2021,10,05,Palestinian factions in Gaza call to end latest UNRWA-US deal,data_in/articles\2021-10-05_4358.txt
2021,10,05,Rearrested Palestinian prisoner begins hunger strike,data_in/articles\2021-10-05_4359.txt
2021,10,07,Palestinians reject Israeli ruling on Jewish prayer at Al-Aqsa,data_in/articles\2021-10-07_4357.txt
2021,10,08,Israeli judge upholds ban on Jewish prayer at Al-Aqsa compound,data_in/articles\2021-10-08_4356.txt
2021,10,10,Palestinian village target of settler attacks and land theft,data_in/articles\2021-10-10_4355.txt
2021,10,11,Beita residents reach lands for first time since settler takeover,data_in/articles\2021-10-11_4354.txt
2021,10,12,Gaza’s undrinkable water ‘slowly poisoning’ Palestinians,data_in/articles\2021-10-12_4352.txt
2021,10,12,Sally Rooney rejects Israeli translation offer in support of BDS,data_in/articles\2021-10-12_4353.txt
2021,10,13,Palestine olive harvest: Campaign begins to protect farmers,data_in/articles\2021-10-13_4349.txt
2021,10,13,Occupied West Bank: When a walk to school is fraught with fear,data_in/articles\2021-10-13_4350.txt
2021,10,13,Palestinian Islamic Jihad prisoners announce hunger strike,data_in/articles\2021-10-13_4351.txt
2021,10,14,Infographic: Palestine’s olive industry,data_in/articles\2021-10-14_4347.txt
2021,10,14,Israel approves building plan in illegal Jerusalem settlement,data_in/articles\2021-10-14_4348.txt
2021,10,16,Neglect of Palestinians in Israel fuels killing spree,data_in/articles\2021-10-16_4346.txt
2021,10,17,Settler attacks wreak havoc on Palestinians during olive harvest,data_in/articles\2021-10-17_4345.txt
2021,10,19,Palestinians condemn Israeli bill giving broad powers to police,data_in/articles\2021-10-19_4343.txt
2021,10,19,Violent Israeli raids in occupied East Jerusalem wound dozens,data_in/articles\2021-10-19_4344.txt
2021,10,20,Palestinians demand mobilisation to save hunger-strike prisoners,data_in/articles\2021-10-20_4342.txt
2021,10,22,Outcry as Israel labels Palestinian rights groups ‘terrorists’,data_in/articles\2021-10-22_4341.txt
2021,10,24,"Israel to build 1,300 settlement units in occupied West Bank",data_in/articles\2021-10-24_4340.txt
2021,10,25,Palestinians in Gaza call to save seven hunger-striking prisoners,data_in/articles\2021-10-25_4338.txt
2021,10,25,Silwan: Palestinian neighbourhood turns into a nightly warzone,data_in/articles\2021-10-25_4339.txt
2021,10,26,US says it ‘strongly’ opposes Israel’s settlement expansion plans,data_in/articles\2021-10-26_4335.txt
2021,10,26,‘Not a life’: Israel keeps many Palestinians without legal status,data_in/articles\2021-10-26_4336.txt
2021,10,26,Israel envoy to visit US after NGOs labelled ‘terrorists’,data_in/articles\2021-10-26_4337.txt
2021,10,28,Why is Israel labelling Palestinian rights groups ‘terrorists’?,data_in/articles\2021-10-28_4334.txt
2021,10,31,Palestinians vow to defend graves in Jerusalem cemetery,data_in/articles\2021-10-31_4333.txt
2021,11,01,Israel approves Palestinian homes after advancing settlements,data_in/articles\2021-11-01_4331.txt
2021,11,01,"Even in death, Palestinians suffer obscene indignities",data_in/articles\2021-11-01_4332.txt
2021,11,02,Palestinians in Gaza mark 104 years since Balfour Declaration,data_in/articles\2021-11-02_4328.txt
2021,11,02,Houston contractor sues Texas over state ban of Israel boycott,data_in/articles\2021-11-02_4329.txt
2021,11,02,New platform documents digital censorship of Palestinians,data_in/articles\2021-11-02_4330.txt
2021,11,05,"As Israel threatens power cuts, how can Palestine pay its bills?",data_in/articles\2021-11-05_4326.txt
2021,11,05,Israeli forces kill Palestinian boy in occupied West Bank,data_in/articles\2021-11-05_4327.txt
2021,11,10,Students defend protest against Israeli ambassador at LSE,data_in/articles\2021-11-10_4325.txt
2021,11,11,CEO-designate of NSO spyware firm quits following US blacklist,data_in/articles\2021-11-11_4324.txt
