word,term_frequency,document_frequency,tfidf_score
outfits,0,3,0.0
outgoing,0,19,0.0
outgrowth,0,1,0.0
outgun,0,1,0.0
outing,0,2,0.0
outings,0,1,0.0
outlandish,0,4,0.0
outlast,0,1,0.0
outlasted,0,1,0.0
outlaw,0,4,0.0
outlawed,0,20,0.0
outlawing,0,3,0.0
outlaws,0,6,0.0
outlet,0,86,0.0
outlets,0,172,0.0
output,0,11,0.0
outrage,0,167,0.0
orthopedic,0,1,0.0
outstretched,0,3,0.0
outstrips,0,2,0.0
outward,0,2,0.0
outwards,0,1,0.0
outweigh,0,2,0.0
outweighed,0,5,0.0
outweighs,0,2,0.0
outwork,0,1,0.0
outy,0,1,0.0
outzen,0,1,0.0
ouz,0,1,0.0
ov1i62fduw,0,1,0.0
ovaherero,0,1,0.0
oval,0,7,0.0
ovat,0,1,0.0
ovation,0,1,0.0
ovations,0,2,0.0
oven,0,2,0.0
outstripping,0,1,0.0
outstanding,0,6,0.0
outraged,0,38,0.0
outspoken,0,33,0.0
outrageous,0,46,0.0
outrageously,0,1,0.0
outrages,0,11,0.0
outraised,0,1,0.0
outreach,0,16,0.0
outright,0,38,0.0
outrun,0,1,0.0
outs,0,3,0.0
outset,0,11,0.0
outside,0,585,0.0
outsider,0,2,0.0
outsiders,0,4,0.0
outsize,0,1,0.0
outsized,0,3,0.0
outskirts,0,68,0.0
outsmart,0,1,0.0
outsourcing,0,1,0.0
outdoors,0,10,0.0
outdoor,0,13,0.0
outdone,0,1,0.0
osei,0,1,0.0
oslo,0,106,0.0
osman,0,2,0.0
ossama,0,1,0.0
ossified,0,1,0.0
ossof,0,1,0.0
ossoff,0,3,0.0
ostensible,0,5,0.0
ostensibly,0,34,0.0
ostentatious,0,1,0.0
ostracise,0,1,0.0
ostracised,0,4,0.0
ostracism,0,1,0.0
ostrovsky,0,1,0.0
oswaldo,0,1,0.0
ot,0,3,0.0
otages,0,1,0.0
otaiba,0,2,0.0
osint,0,2,0.0
oscillating,0,1,0.0
outdo,0,4,0.0
oscillates,0,1,0.0
orthopedist,0,1,0.0
orwa,0,2,0.0
orwell,0,1,0.0
orwellian,0,3,0.0
oréal,0,1,0.0
osage,0,1,0.0
osaibi,0,2,0.0
osaid,0,3,0.0
osaidalsermd,0,1,0.0
osaka,0,1,0.0
osama,0,54,0.0
osamah,0,3,0.0
osb0qejwct,0,1,0.0
oscar,0,9,0.0
oscars,0,4,0.0
oscillate,0,1,0.0
oscillated,0,1,0.0
otero,0,2,0.0
othered,0,1,0.0
otherization,0,1,0.0
otherland,0,1,0.0
ousted,0,6,0.0
ouster,0,3,0.0
ousting,0,4,0.0
outage,0,18,0.0
outages,0,24,0.0
outbid,0,1,0.0
outbound,0,1,0.0
outbreak,0,89,0.0
outbreaks,0,17,0.0
outburst,0,16,0.0
outbursts,0,4,0.0
outcast,0,1,0.0
outcome,0,76,0.0
outcomes,0,16,0.0
outcries,0,2,0.0
outcry,0,45,0.0
outdated,0,6,0.0
oust,0,6,0.0
oussama,0,1,0.0
ounce,0,7,0.0
ottomans,0,1,0.0
otherness,0,2,0.0
othman,0,5,0.0
othmani,0,1,0.0
otmctmnmrx,0,1,0.0
otp,0,3,0.0
ottawa,0,15,0.0
ottoman,0,24,0.0
otxoa,0,1,0.0
oun,0,1,0.0
otzma,0,7,0.0
ouassak,0,1,0.0
oubidi,0,1,0.0
oud,0,1,0.0
ouf,0,5,0.0
ought,0,13,0.0
oumar,0,1,0.0
ovens,0,3,0.0
overage,0,1,0.0
overarching,0,11,0.0
ovz8jjdbxx,0,1,0.0
owaffkhwg4,0,2,0.0
owaida,0,1,0.0
owaidat,0,3,0.0
owais,0,4,0.0
owat,0,2,0.0
owda,0,5,0.0
owe,0,4,0.0
owed,0,6,0.0
oweida,0,2,0.0
oweis,0,1,0.0
owen,0,13,0.0
owes,0,6,0.0
owga,0,1,0.0
owing,0,17,0.0
owliaei,0,13,0.0
owner,0,62,0.0
owners,0,45,0.0
owa,0,1,0.0
overzealous,0,1,0.0
overthrown,0,3,0.0
overwrought,0,1,0.0
overtly,0,4,0.0
overton,0,1,0.0
overtook,0,2,0.0
overtourism,0,1,0.0
overture,0,1,0.0
overtures,0,3,0.0
overturn,0,10,0.0
overturned,0,14,0.0
overturning,0,4,0.0
overturns,0,2,0.0
overview,0,2,0.0
overweight,0,1,0.0
overwhelm,0,9,0.0
overwhelmed,0,56,0.0
overwhelming,0,113,0.0
overwhelmingly,0,58,0.0
overworked,0,2,0.0
ownership,0,35,0.0
ownfreedom,0,1,0.0
owning,0,7,0.0
owns,0,28,0.0
pace,0,36,0.0
pacheco,0,1,0.0
pachuau,0,1,0.0
pacific,0,20,0.0
pacification,0,2,0.0
pacified,0,2,0.0
pacifism,0,1,0.0
pacifist,0,4,0.0
pacifists,0,2,0.0
pacify,0,4,0.0
pacing,0,3,0.0
pack,0,13,0.0
package,0,49,0.0
packaged,0,1,0.0
packages,0,13,0.0
packaging,0,3,0.0
packard,0,2,0.0
pacbi,0,3,0.0
pac,0,9,0.0
pablo,0,3,0.0
oypxf8wbdh,0,1,0.0
owono,0,1,0.0
oxfam,0,36,0.0
oxford,0,11,0.0
oxygen,0,34,0.0
oxygenating,0,1,0.0
oykxlygvkd,0,1,0.0
oyoun,0,1,0.0
oystein,0,1,0.0
pa0erxznfj,0,1,0.0
oz,0,13,0.0
ozbek,0,1,0.0
ozhan,0,1,0.0
ozil,0,3,0.0
ozkan,0,1,0.0
oštro,0,1,0.0
pa,0,216,0.0
overtime,0,4,0.0
overthrowing,0,1,0.0
overboard,0,1,0.0
overhauling,0,1,0.0
overhead,0,33,0.0
overhear,0,1,0.0
overheard,0,3,0.0
overjoyed,0,4,0.0
overjudicialising,0,1,0.0
overland,0,2,0.0
overlap,0,3,0.0
overlapped,0,5,0.0
overlapping,0,6,0.0
overlaps,0,1,0.0
overload,0,1,0.0
overloaded,0,3,0.0
overlook,0,7,0.0
overlooked,0,8,0.0
overlooking,0,18,0.0
overlooks,0,10,0.0
overly,0,11,0.0
overhauls,0,1,0.0
overhauled,0,1,0.0
overthrow,0,7,0.0
overhaul,0,40,0.0
overburdened,0,2,0.0
overcame,0,1,0.0
overcome,0,44,0.0
overcoming,0,4,0.0
rummage,0,1,0.0
overcrowded,0,70,0.0
overcrowding,0,30,0.0
overdrive,0,4,0.0
overdue,0,12,0.0
overestimated,0,1,0.0
overexerted,0,1,0.0
overexploited,0,1,0.0
overextraction,0,1,0.0
overflow,0,2,0.0
overflowing,0,14,0.0
overfull,0,1,0.0
overhanging,0,1,0.0
overnight,0,215,0.0
overpopulated,0,4,0.0
overpowering,0,2,0.0
overran,0,1,0.0
overshadow,0,4,0.0
overshadowed,0,8,0.0
overshadowing,0,2,0.0
oversimplified,0,1,0.0
oversized,0,1,0.0
oversold,0,1,0.0
overspill,0,1,0.0
overstate,0,1,0.0
overstated,0,4,0.0
overstatement,0,1,0.0
overstates,0,1,0.0
overstating,0,1,0.0
overstretched,0,5,0.0
overt,0,8,0.0
overtaken,0,1,0.0
overtaxed,0,1,0.0
overthrew,0,4,0.0
oversell,0,1,0.0
oversees,0,29,0.0
overseen,0,13,0.0
overriding,0,1,0.0
overreaching,0,2,0.0
overreact,0,2,0.0
overreacting,0,1,0.0
overreaction,0,4,0.0
overreliance,0,2,0.0
override,0,4,0.0
overrides,0,1,0.0
overrode,0,1,0.0
overseeing,0,18,0.0
overrule,0,1,0.0
overruled,0,2,0.0
overrun,0,5,0.0
overrunning,0,1,0.0
oversaw,0,9,0.0
overseas,0,45,0.0
oversee,0,10,0.0
orthopedics,0,1,0.0
orthopaedics,0,1,0.0
offs,0,1,0.0
ominous,0,8,0.0
omissions,0,4,0.0
omit,0,1,0.0
omits,0,1,0.0
omitted,0,5,0.0
omitting,0,6,0.0
omnes,0,1,0.0
omnipotence,0,1,0.0
omnipresent,0,2,0.0
omniscient,0,1,0.0
omra,0,1,0.0
omri,0,4,0.0
omt,0,1,0.0
onboard,0,4,0.0
oncologist,0,1,0.0
oncology,0,3,0.0
oncu,0,1,0.0
onda,0,1,0.0
omission,0,6,0.0
omidvar,0,2,0.0
onerous,0,4,0.0
omicron,0,1,0.0
omar,0,213,0.0
omar_aldirawi,0,1,0.0
omar_gaza,0,2,0.0
omarassad,0,1,0.0
omari,0,19,0.0
omarim,0,1,0.0
omarsshakir,0,4,0.0
omary,0,4,0.0
omayr,0,2,0.0
omayya,0,1,0.0
omb,0,1,0.0
ombudsman,0,1,0.0
omeira,0,1,0.0
omel,0,1,0.0
omen,0,1,0.0
omer,0,19,0.0
omgbkygx3f,0,1,0.0
oneness,0,1,0.0
ones,0,282,0.0
orthodoxies,0,1,0.0
onwards,0,12,0.0
oomph,0,1,0.0
oona,0,1,0.0
oops,0,1,0.0
ooredoo,0,1,0.0
oov7zvcqty,0,1,0.0
ooyydkmha5,0,1,0.0
oozed,0,1,0.0
oozes,0,1,0.0
oozing,0,1,0.0
op,0,26,0.0
opa,0,2,0.0
opaque,0,1,0.0
opec,0,7,0.0
openarms_fund,0,1,0.0
opened,0,307,0.0
opening,0,168,0.0
openings,0,4,0.0
oocl,0,1,0.0
onward,0,2,0.0
oneself,0,5,0.0
onus,0,1,0.0
oneworldcnn,0,1,0.0
ongaza,0,1,0.0
ongoing,0,564,0.0
onion,0,3,0.0
onions,0,5,0.0
online,0,177,0.0
onlinepaleng,0,4,0.0
onlookers,0,5,0.0
ons,0,2,0.0
onscreen,0,1,0.0
onset,0,13,0.0
onside,0,1,0.0
onslaught,0,108,0.0
onslaughts,0,2,0.0
ontario,0,4,0.0
ontime,0,1,0.0
onu,0,2,0.0
omani,0,3,0.0
oman,0,32,0.0
omamxgx1oj,0,1,0.0
ohchr,0,8,0.0
ohel,0,1,0.0
ohio,0,8,0.0
ohlberg,0,1,0.0
oi9cc3f45f,0,1,0.0
oic,0,17,0.0
oic_oci,0,2,0.0
oid,0,1,0.0
oih0hpwhxt,0,1,0.0
oikeutta,0,1,0.0
oil,0,125,0.0
oils,0,2,0.0
ointments,0,1,0.0
oios,0,1,0.0
oizmvpyqym,0,1,0.0
ok,0,42,0.0
okail,0,4,0.0
okal,0,2,0.0
ohchr_palestine,0,2,0.0
ohca,0,1,0.0
olzrsl5edz,0,1,0.0
ohana,0,4,0.0
offset,0,7,0.0
offshoot,0,5,0.0
offshore,0,5,0.0
offspring,0,2,0.0
ofir,0,4,0.0
ofra,0,1,0.0
ofran,0,3,0.0
oft,0,5,0.0
oftentimes,0,4,0.0
ogc,0,1,0.0
ogcnice,0,1,0.0
ogcnice_eng,0,1,0.0
ogeirzk2ao,0,2,0.0
ogles,0,1,0.0
oh,0,16,0.0
ohad,0,2,0.0
ohalei,0,1,0.0
okamoto,0,1,0.0
okay,0,15,0.0
okayed,0,1,0.0
okey,0,1,0.0
olha,0,1,0.0
oligarchical,0,1,0.0
olim,0,1,0.0
olive,0,58,0.0
oliver,0,9,0.0
olivervarhelyi,0,2,0.0
olives,0,37,0.0
olivia,0,3,0.0
olivier,0,1,0.0
olivér,0,1,0.0
oljuj3hlrj,0,1,0.0
ollongren,0,1,0.0
olmert,0,5,0.0
olney,0,1,0.0
olosuhteissa,0,1,0.0
olympic,0,11,0.0
olympics,0,5,0.0
olga,0,1,0.0
olfat,0,1,0.0
olenka,0,1,0.0
olden,0,1,0.0
oklahoma,0,4,0.0
oksana,0,1,0.0
ola,0,7,0.0
olaf,0,21,0.0
olazabal,0,1,0.0
olba,0,1,0.0
old,0,1189,0.0
older,0,75,0.0
olena,0,3,0.0
oldest,0,54,0.0
oldham,0,1,0.0
olds,0,3,0.0
ole,0,1,0.0
oleg,0,2,0.0
oleksandr,0,1,0.0
oleksiy,0,1,0.0
openly,0,116,0.0
openness,0,10,0.0
opens,0,22,0.0
organ,0,5,0.0
organically,0,1,0.0
organisational,0,8,0.0
organisations,0,462,0.0
organise,0,32,0.0
organised,0,182,0.0
organiser,0,43,0.0
organisers,0,76,0.0
organises,0,10,0.0
organising,0,59,0.0
organism,0,1,0.0
organization,0,277,0.0
organizational,0,1,0.0
organizations,0,40,0.0
organize,0,1,0.0
organized,0,3,0.0
organizers,0,3,0.0
organizing,0,3,0.0
organic,0,5,0.0
org,0,8,0.0
orchestrated,0,9,0.0
orenziv_,0,3,0.0
orchid,0,1,0.0
ordained,0,2,0.0
ordeal,0,20,0.0
ordeals,0,1,0.0
ordered,0,276,0.0
ordering,0,67,0.0
ordinance,0,6,0.0
ordinarily,0,6,0.0
ordinary,0,38,0.0
ordinator,0,2,0.0
ordnance,0,8,0.0
ordre,0,1,0.0
ore,0,1,0.0
oregon,0,4,0.0
oreiban,0,1,0.0
oren,0,12,0.0
orenziv1985,0,1,0.0
organizsations,0,1,0.0
organs,0,15,0.0
orgs,0,1,0.0
orgy,0,1,0.0
orit,0,2,0.0
orkid,0,1,0.0
orlando,0,1,0.0
orleans,0,4,0.0
orly,0,4,0.0
ornament,0,3,0.0
ornaments,0,1,0.0
ornate,0,1,0.0
ornately,0,1,0.0
oron,0,2,0.0
orozco,0,1,0.0
orphan,0,1,0.0
orphaned,0,12,0.0
orphans,0,6,0.0
orriols,0,1,0.0
ort,0,3,0.0
orthodox,0,70,0.0
orinir_apn,0,1,0.0
origins,0,10,0.0
originating,0,10,0.0
oriented,0,9,0.0
ori,0,10,0.0
orient,0,5,0.0
oriental,0,7,0.0
orientalised,0,1,0.0
orientalism,0,5,0.0
orientalist,0,7,0.0
orientation,0,4,0.0
orienting,0,1,0.0
originates,0,1,0.0
orif,0,1,0.0
origin,0,27,0.0
original,0,62,0.0
originality,0,2,0.0
originally,0,71,0.0
originate,0,5,0.0
originated,0,9,0.0
orchestrating,0,4,0.0
orchestrate,0,4,0.0
opensecrets,0,2,0.0
opium,0,1,0.0
opperman,0,1,0.0
opponent,0,17,0.0
opponents,0,42,0.0
opportune,0,1,0.0
opportunism,0,4,0.0
opportunistic,0,7,0.0
opportunistically,0,2,0.0
opportunities,0,52,0.0
opportunity,0,176,0.0
oppose,0,103,0.0
opposed,0,142,0.0
opposes,0,61,0.0
opposing,0,62,0.0
opposite,0,69,0.0
opposites,0,1,0.0
opposition,0,293,0.0
oppress,0,12,0.0
oppenheimer,0,1,0.0
opinions,0,28,0.0
orchestra,0,3,0.0
opinion,0,212,0.0
opensource,0,1,0.0
opera,0,1,0.0
operandi,0,9,0.0
operate,0,143,0.0
operated,0,81,0.0
operating,0,190,0.0
operational,0,79,0.0
operationally,0,2,0.0
operative,0,9,0.0
operatives,0,24,0.0
operator,0,8,0.0
operators,0,7,0.0
opg,0,2,0.0
opiate,0,1,0.0
opine,0,1,0.0
opined,0,1,0.0
opining,0,1,0.0
oppressed,0,51,0.0
oppresses,0,3,0.0
oppressing,0,9,0.0
oppression,0,136,0.0
optional,0,2,0.0
options,0,89,0.0
opts,0,1,0.0
oqq0amn0ba,0,1,0.0
oqtohsjeuj,0,1,0.0
orabi,0,3,0.0
oral,0,9,0.0
orally,0,1,0.0
orange,0,14,0.0
oranges,0,3,0.0
orban,0,2,0.0
orbanite,0,1,0.0
orbi,0,2,0.0
orbit,0,3,0.0
orbiter,0,1,0.0
orchard,0,3,0.0
orchards,0,6,0.0
option,0,95,0.0
opting,0,8,0.0
optimum,0,1,0.0
opted,0,23,0.0
oppressive,0,29,0.0
oppressor,0,14,0.0
oppressors,0,8,0.0
opprobrium,0,3,0.0
oprah,0,1,0.0
ops,0,3,0.0
opt,0,35,0.0
optical,0,1,0.0
optimists,0,1,0.0
optics,0,6,0.0
optimal,0,2,0.0
optimally,0,1,0.0
optimism,0,19,0.0
optimist,0,1,0.0
optimistic,0,36,0.0
optimistically,0,1,0.0
nichillin,0,1,0.0
niceties,0,2,0.0
moderators,0,4,0.0
muftia,0,1,0.0
mughayar,0,1,0.0
mughayer,0,1,0.0
mughayyer,0,4,0.0
mughayyir,0,3,0.0
mughazi,0,1,0.0
mughniyeh,0,2,0.0
mughrabi,0,4,0.0
mughraqa,0,2,0.0
muhadjir,0,1,0.0
muhajed,0,1,0.0
muhamad,0,1,0.0
muhammad,0,116,0.0
muhammadawi,0,1,0.0
muhammadiyah,0,3,0.0
muhammadshehad2,0,2,0.0
muhammadsmiry,0,3,0.0
muhammed,0,13,0.0
mugabe,0,1,0.0
mufti,0,8,0.0
muhanna,0,3,0.0
mufleh,0,3,0.0
muc58tq4sr,0,1,0.0
muckraker,0,1,0.0
mud,0,10,0.0
mudallal,0,1,0.0
mudar,0,1,0.0
mudasir,0,5,0.0
mudawwara,0,1,0.0
muddied,0,2,0.0
muddled,0,2,0.0
muddy,0,8,0.0
muddying,0,3,0.0
mueller,0,2,0.0
mufagara,0,1,0.0
muffed,0,1,0.0
muffled,0,4,0.0
muffles,0,1,0.0
mufid,0,2,0.0
muhanad,0,1,0.0
muhannad,0,7,0.0
mourabitoun,0,2,0.0
mujir,0,1,0.0
mukaram,0,1,0.0
mukarama,0,1,0.0
mukasey,0,1,0.0
mukesh,0,3,0.0
mukha,0,2,0.0
mukhabarat,0,5,0.0
mukheimar,0,2,0.0
mukherji,0,1,0.0
mukhlas,0,1,0.0
mukhtar,0,5,0.0
mulder,0,1,0.0
mule,0,1,0.0
mules,0,1,0.0
mullah,0,2,0.0
mullally,0,1,0.0
mulled,0,2,0.0
mulligan,0,1,0.0
mukaber,0,3,0.0
muji,0,1,0.0
muhareb,0,1,0.0
mujeres,0,1,0.0
muheeb,0,1,0.0
muheisan,0,1,0.0
muhjat,0,1,0.0
muhsen,0,1,0.0
muhtaseb,0,3,0.0
muhyiddin,0,1,0.0
mui,0,1,0.0
muirhead,0,3,0.0
mujadara,0,1,0.0
mujadaras,0,1,0.0
mujahadeen,0,1,0.0
mujahed,0,9,0.0
mujahedmoflh,0,1,0.0
mujahid,0,1,0.0
mujahideen,0,2,0.0
mujahidin,0,2,0.0
mujeeb,0,1,0.0
mubaslat,0,1,0.0
mubasher,0,2,0.0
mubarak,0,15,0.0
movement,0,550,0.0
moveon,0,1,0.0
moverman,0,1,0.0
movers,0,1,0.0
moves,0,93,0.0
movie,0,14,0.0
movies,0,6,0.0
moving,0,206,0.0
mow,0,2,0.0
mowafaq,0,1,0.0
mowasi,0,1,0.0
mowed,0,3,0.0
mower,0,1,0.0
mowgli,0,1,0.0
mowing,0,2,0.0
moynihan,0,1,0.0
mozambique,0,8,0.0
moša,0,1,0.0
movements,0,79,0.0
moved,0,272,0.0
mubaidin,0,1,0.0
movable,0,1,0.0
mourned,0,18,0.0
mourners,0,60,0.0
mourning,0,61,0.0
mourns,0,11,0.0
mousa,0,11,0.0
mousavi,0,10,0.0
mouse,0,3,0.0
moussa,0,17,0.0
moussaka,0,1,0.0
moussavi,0,2,0.0
moustache,0,3,0.0
mout,0,1,0.0
mouth,0,25,0.0
mouthfuls,0,1,0.0
mouthpieces,0,1,0.0
mouths,0,6,0.0
moutquin,0,1,0.0
mp,0,32,0.0
mpat,0,1,0.0
mpiyahrjnc,0,1,0.0
mpower,0,3,0.0
mstyslav,0,1,0.0
mt92fb1ygs,0,1,0.0
mtair,0,1,0.0
mtour,0,1,0.0
mtpa,0,1,0.0
mu,0,1,0.0
mua,0,1,0.0
muaarrajat,0,1,0.0
muaiad,0,1,0.0
muailiq,0,1,0.0
muammar,0,2,0.0
muarajat,0,1,0.0
muarrajat,0,1,0.0
muath,0,3,0.0
muayad,0,1,0.0
muayyad,0,2,0.0
mubadala,0,2,0.0
mst8n9hxka,0,2,0.0
msnnpuzuit,0,1,0.0
msnbc,0,9,0.0
mrom2222,0,1,0.0
mps,0,16,0.0
mq,0,4,0.0
mq1cyo58jh,0,1,0.0
mqpvrpifj0,0,1,0.0
mr,0,39,0.0
mramalie,0,1,0.0
mri,0,4,0.0
mromid2222,0,1,0.0
msf_usa,0,1,0.0
mrt,0,1,0.0
ms,0,14,0.0
ms4zx2nag2,0,1,0.0
msc,0,11,0.0
mseddi,0,1,0.0
msf,0,44,0.0
msf_canada,0,1,0.0
mulling,0,2,0.0
mullivaikal,0,1,0.0
mulls,0,5,0.0
musaddar,0,1,0.0
musalam,0,1,0.0
musallam,0,1,0.0
musataf,0,1,0.0
musbih,0,1,0.0
muscat,0,1,0.0
muscle,0,5,0.0
muscles,0,4,0.0
muscovite,0,1,0.0
muscroft,0,1,0.0
muscular,0,2,0.0
mused,0,1,0.0
muses,0,1,0.0
museum,0,20,0.0
museums,0,13,0.0
museveni,0,1,0.0
musgrave,0,1,0.0
musharoff,0,1,0.0
musakhan,0,1,0.0
musab,0,6,0.0
murderer,0,6,0.0
musaab,0,1,0.0
murdering,0,12,0.0
murderous,0,34,0.0
murders,0,14,0.0
murdoch,0,2,0.0
murillo,0,1,0.0
murithi,0,1,0.0
murkiness,0,1,0.0
murky,0,4,0.0
murmuring,0,1,0.0
murphy,0,8,0.0
murray,0,3,0.0
murrow,0,1,0.0
murshid,0,1,0.0
murtaja,0,9,0.0
murtajas,0,1,0.0
murugta,0,1,0.0
musa,0,13,0.0
mushir,0,2,0.0
mushrif,0,1,0.0
mushroom,0,1,0.0
mushroomed,0,1,0.0
musser,0,1,0.0
musta,0,8,0.0
mustafa,0,79,0.0
mustafa_barghouti,0,1,0.0
mustafabarghou1,0,1,0.0
mustafi,0,1,0.0
mustara,0,1,0.0
muster,0,9,0.0
mustered,0,2,0.0
mustn,0,2,0.0
musuem,0,2,0.0
mutair,0,1,0.0
mutant,0,2,0.0
mutasem,0,1,0.0
mutates,0,1,0.0
mutaz,0,1,0.0
mute,0,8,0.0
mussa,0,1,0.0
musrara,0,1,0.0
musmar,0,1,0.0
musicians,0,8,0.0
mushrooming,0,2,0.0
mushrooms,0,1,0.0
mushtaha,0,4,0.0
mushtaq,0,1,0.0
music,0,57,0.0
musical,0,5,0.0
musician,0,9,0.0
musing,0,1,0.0
musmah,0,1,0.0
musk,0,17,0.0
muskverse,0,1,0.0
musleh,0,2,0.0
muslim,0,430,0.0
muslimi,0,2,0.0
muslimness,0,1,0.0
muslims,0,222,0.0
murderers,0,13,0.0
murdered,0,72,0.0
multi,0,36,0.0
multination,0,1,0.0
multinationals,0,2,0.0
multiplied,0,8,0.0
multiplier,0,1,0.0
multiply,0,5,0.0
multiplying,0,2,0.0
multipolar,0,5,0.0
multipolarity,0,1,0.0
multipronged,0,9,0.0
multiracial,0,3,0.0
multireligious,0,1,0.0
multistorey,0,5,0.0
multitiered,0,2,0.0
multitude,0,4,0.0
mulukhiya,0,1,0.0
mum,0,12,0.0
mumbai,0,4,0.0
mumina,0,1,0.0
multinational,0,37,0.0
multimillionaire,0,1,0.0
murder,0,156,0.0
multimillion,0,2,0.0
multibillion,0,1,0.0
multicoloured,0,2,0.0
multicountry,0,1,0.0
multicultural,0,4,0.0
multiculturalism,0,5,0.0
multiday,0,1,0.0
multidimensional,0,2,0.0
multidisciplinary,0,2,0.0
multiethnic,0,3,0.0
multifaceted,0,7,0.0
multifaith,0,1,0.0
multifold,0,1,0.0
multifront,0,4,0.0
multilateral,0,16,0.0
multilateralism,0,2,0.0
multilayered,0,3,0.0
multimedia,0,1,0.0
mummies,0,1,0.0
muna,0,10,0.0
munadel,0,6,0.0
munasinghe,0,1,0.0
muntar,0,3,0.0
muntaser,0,2,0.0
munther,0,10,0.0
muqabla,0,1,0.0
muqat,0,1,0.0
muqata,0,1,0.0
muqataa,0,1,0.0
muqawama,0,1,0.0
muqbil,0,1,0.0
muqtada,0,3,0.0
murabita,0,1,0.0
murabitat,0,1,0.0
murabitun,0,1,0.0
murad,0,15,0.0
muraikhi,0,1,0.0
mural,0,4,0.0
murals,0,4,0.0
munshid,0,1,0.0
munro,0,1,0.0
munoz,0,1,0.0
munera,0,14,0.0
munayyer,0,10,0.0
mundane,0,5,0.0
munder,0,1,0.0
mundiales,0,1,0.0
mundo,0,1,0.0
muneer,0,1,0.0
munem,0,1,0.0
munib,0,1,0.0
munitions,0,63,0.0
munich,0,16,0.0
municipal,0,28,0.0
municipalities,0,17,0.0
municipality,0,49,0.0
munim,0,1,0.0
munir,0,27,0.0
munition,0,10,0.0
mourn,0,72,0.0
mourabitat,0,1,0.0
mutee,0,2,0.0
monarchy,0,4,0.0
monastery,0,4,0.0
monasticism,0,1,0.0
monday,0,822,0.0
mondays,0,1,0.0
monde,0,3,0.0
mondoweiss,0,10,0.0
monetary,0,20,0.0
money,0,214,0.0
mongering,0,4,0.0
mongodin,0,3,0.0
mongol,0,1,0.0
mongolia,0,3,0.0
monica,0,1,0.0
monika,0,1,0.0
moniker,0,2,0.0
monir,0,1,0.0
monitor,0,89,0.0
monasteries,0,2,0.0
monarchs,0,2,0.0
monitors,0,35,0.0
monarchists,0,1,0.0
momentarily,0,3,0.0
momentary,0,3,0.0
momentous,0,4,0.0
moments,0,108,0.0
momentum,0,38,0.0
momika,0,1,0.0
momin,0,2,0.0
momo,0,1,0.0
momodou,0,1,0.0
moms,0,1,0.0
mon,0,1,0.0
mona,0,9,0.0
monaco,0,2,0.0
monadel,0,4,0.0
monarch,0,7,0.0
monarchies,0,4,0.0
monarchist,0,1,0.0
monitored,0,23,0.0
monk,0,1,0.0
mounzer,0,2,0.0
montage,0,1,0.0
montana,0,1,0.0
montaser,0,3,0.0
montell,0,5,0.0
montenegro,0,5,0.0
montero,0,1,0.0
montfort,0,2,0.0
montgomery,0,1,0.0
monthlong,0,10,0.0
monthly,0,19,0.0
months,0,855,0.0
montpellier,0,1,0.0
montreal,0,10,0.0
montrealer,0,1,0.0
montrealers,0,1,0.0
montse,0,1,0.0
montt,0,1,0.0
monty,0,1,0.0
montague,0,1,0.0
monstrously,0,1,0.0
monkey,0,1,0.0
monstrous,0,7,0.0
monkeys,0,1,0.0
monmoneir,0,1,0.0
monmouth,0,1,0.0
monochromatic,0,1,0.0
monolith,0,2,0.0
monolithic,0,5,0.0
monopolise,0,3,0.0
monopolised,0,3,0.0
monopoly,0,6,0.0
monotheistic,0,1,0.0
monotone,0,1,0.0
monroe,0,1,0.0
monster,0,3,0.0
monsters,0,5,0.0
monstro,0,1,0.0
monstrosities,0,1,0.0
monstrosity,0,6,0.0
moment,0,382,0.0
momen,0,3,0.0
mom,0,11,0.0
moeen,0,5,0.0
mofaqatar,0,6,0.0
mofaqatar_en,0,6,0.0
moffett,0,1,0.0
moflh,0,1,0.0
mofokeng,0,2,0.0
mogadishu,0,3,0.0
mogg,0,1,0.0
moghaddam,0,1,0.0
moghrabi,0,2,0.0
mogi,0,1,0.0
moh,0,1,0.0
mohallalati,0,1,0.0
mohamad,0,12,0.0
mohamed,0,58,0.0
mohammad,0,219,0.0
mohammad_salama,0,1,0.0
mohammadi,0,3,0.0
mofa,0,1,0.0
moe,0,2,0.0
molotovs,0,1,0.0
modus,0,9,0.0
modern,0,100,0.0
modern_mowgli,0,1,0.0
modernisation,0,3,0.0
modernise,0,1,0.0
modernised,0,1,0.0
modernising,0,1,0.0
modernity,0,3,0.0
modes,0,1,0.0
modest,0,26,0.0
modesty,0,3,0.0
modi,0,15,0.0
modification,0,1,0.0
modifications,0,2,0.0
modifies,0,1,0.0
modify,0,2,0.0
modiin,0,1,0.0
modular,0,1,0.0
mohammed,0,339,0.0
mohammed_nazzal,0,1,0.0
mohanad,0,6,0.0
mohaned,0,1,0.0
mokhiemar,0,1,0.0
mokibher,0,1,0.0
moldova,0,5,0.0
mole,0,2,0.0
molecular,0,1,0.0
moles,0,1,0.0
molest,0,1,0.0
molested,0,1,0.0
molham,0,1,0.0
molina,0,2,0.0
molinie,0,1,0.0
moller,0,7,0.0
mollie,0,1,0.0
mollify,0,4,0.0
molloy,0,1,0.0
mollusc,0,1,0.0
molotov,0,32,0.0
mokhiber,0,6,0.0
mokhalafa,0,1,0.0
mojaradi,0,1,0.0
mohieddeen,0,3,0.0
